sample,h2_concentration,alarm,humidity,pressure_P1_mean,pressure_P1_std,pressure_P1_min,pressure_P1_max,pressure_Trigger_mean,pressure_Trigger_std,pressure_Trigger_min,pressure_Trigger_max,CH1_CH1_mean,CH1_CH1_std,CH1_CH1_min,CH1_CH1_max,CH2_mfr_CH2_mfr_gs_mean,CH2_mfr_CH2_mfr_gs_std,CH2_mfr_CH2_mfr_gs_min,CH2_mfr_CH2_mfr_gs_max,CH3_pressure_CH3_pressure_bar_mean,CH3_pressure_CH3_pressure_bar_std,CH3_pressure_CH3_pressure_bar_min,CH3_pressure_CH3_pressure_bar_max
363,31.842,0,35.8,0.0133307335,1.0499540358987126e-05,0.0132998,0.0133648,1.0,0.0,1,1,0.048496752000000004,0.0031359233291800995,0.040495,0.057161,2.33235726875,0.2899133141104983,1.6715499999999994,3.18196875,14.245645625000002,2.0741561993497912,8.0159375,21.297187499999996
364,31.704,0,35.8,0.0133131445,1.8072187187775584e-05,0.0132686,0.0133544,1.0,0.0,1,1,0.048542586,0.0030677158601480677,0.040495,0.055078,2.3317061875,0.2913450247582792,1.6194687499999998,3.0778,14.227808125,2.0365897890866753,8.0159375,21.297187499999996
365,31.712,0,35.8,0.013304591800000001,1.329165951866057e-05,0.0132543,0.0133414,1.0,0.0,1,1,0.048528007000000005,0.003130067465878491,0.040495,0.057161,2.3250655875,0.2951681408783949,1.5413437500000002,3.155925,14.246426687500001,2.0454299629191186,8.536812500000005,22.469062499999996
366,31.769,0,35.8,0.0133065743,1.1616245930161784e-05,0.0132725,0.0133388,1.0,0.0,1,1,0.048384237999999996,0.00310386995593501,0.040495,0.057161,2.31608134375,0.29633028321246596,1.6194687499999998,3.0257187500000002,14.176635562500001,2.0570336868257866,8.666999999999994,20.906562500000003
367,32.714,0,35.8,0.0133186799,1.3872131270644755e-05,0.013279,0.0133726,1.0,0.0,1,1,0.048311334,0.0031516502636625148,0.040495,0.055078,2.311003125,0.29219979210935454,1.3850937499999993,3.0257187500000002,14.1331455625,2.052066863292919,8.666999999999994,22.208687500000003
368,31.898,0,35.7,0.013344072799999999,1.1520733490537803e-05,0.0133115,0.0133765,1.0,0.0,1,1,0.048450935,0.0032236439637117185,0.040495,0.055078,2.311940625,0.2901464150071208,1.5673812499999995,3.0778,14.1289791875,2.1076280704785613,8.536812500000005,20.776374999999998
369,31.638,0,35.7,0.013343399399999999,1.1171725007356746e-05,0.0133102,0.0133791,1.0,0.0,1,1,0.048348822,0.003102092649215365,0.038411,0.057161,2.31587284375,0.280544344307576,1.5413437500000002,2.97363125,14.080020499999998,2.0451284628874937,8.0159375,22.989937500000003
370,31.831,0,35.7,0.0133358139,1.371366241344739e-05,0.0132946,0.0133791,1.0,0.0,1,1,0.048459249,0.00303744922311452,0.042578,0.055078,2.3064457750000003,0.28791479280369786,1.4371750000000003,2.9475937499999993,14.0179103125,2.0672970455156072,8.927437499999996,22.338874999999994
371,32.194,0,35.7,0.013328622299999999,1.2094734916896693e-05,0.0132855,0.013357,1.0,0.0,1,1,0.048565503999999995,0.0031500048663429077,0.040495,0.057161,2.3013156562500003,0.28634176208275186,1.6194687499999998,3.1298812499999995,14.0851005625,2.0722346971307695,8.536812500000005,21.427437499999993
372,32.129,0,35.7,0.013353695200000001,1.2781214220879024e-05,0.0133193,0.0133959,1.0,0.0,1,1,0.048492576999999995,0.0031382432445670938,0.042578,0.057161,2.30441465625,0.28043469083978406,1.5152999999999999,2.9996750000000003,13.9927818125,1.9980862795160543,8.146187499999998,21.036812500000003
373,32.534,0,35.7,0.013338982000000001,1.3480717933404024e-05,0.0133011,0.0133804,1.0,0.0,1,1,0.048428007,0.0030598656677950746,0.040495,0.057161,2.2850134937499997,0.2979087969872842,1.4371750000000003,3.0257187500000002,13.96869225,2.0704224233159825,8.797187499999998,21.036812500000003
374,32.37,0,35.7,0.013329161800000001,1.4070336909967726e-05,0.0132998,0.0133687,1.0,0.0,1,1,0.048577998000000004,0.003146886102164487,0.040495,0.057161,2.281159425,0.28835037035736905,1.5934249999999996,3.05175625,13.978067000000001,2.055595887013377,9.187812500000003,21.6878125
375,32.282,0,35.7,0.0133292775,1.3142053254723931e-05,0.0132985,0.0133674,1.0,0.0,1,1,0.048517584,0.0030709470205368245,0.042578,0.057161,2.28141983125,0.2896945967711535,1.4892562499999997,3.0778,13.920646375,2.026816518504755,8.276375000000002,21.297187499999996
376,32.622,0,35.7,0.0133386323,1.3024829623069935e-05,0.0132998,0.0133791,1.0,0.0,1,1,0.048548856,0.003155465204888813,0.040495,0.057161,2.2919666562499996,0.29035811168930736,1.4632187500000005,2.9475937499999993,13.887572875,2.0210386517039747,8.797187499999998,21.427437499999993
377,32.649,0,35.7,0.0133395137,1.731254465149477e-05,0.0132907,0.0133921,1.0,0.0,1,1,0.048532175000000004,0.0030970028324777163,0.040495,0.055078,2.28670624375,0.2905988285134653,1.5152999999999999,2.9996750000000003,13.8590580625,2.0697117348384446,7.495125000000005,21.167000000000005
378,32.927,0,35.7,0.0133401949,1.6565676683733727e-05,0.0132946,0.0133817,1.0,0.0,1,1,0.048498826,0.0030654538104045864,0.038411,0.057161,2.27313861875,0.2956673845069986,1.3590500000000005,2.9996750000000003,13.860489187499999,2.016057366938112,7.885749999999997,20.646187499999996
379,32.953,0,35.7,0.013323683599999999,1.789395180053862e-05,0.0132816,0.01337,1.0,0.0,1,1,0.048561336,0.0031988858921668333,0.040495,0.057161,2.2651437562499996,0.28568735123704003,1.4892562499999997,2.9996750000000003,13.792912,2.0881144154471487,7.495125000000005,21.297187499999996
380,32.724,0,35.7,0.0132913136,1.24425156234582e-05,0.0132582,0.0133206,1.0,0.0,1,1,0.048509250999999996,0.00317433619360001,0.040495,0.057161,2.2630864312499996,0.2977051142948913,1.5152999999999999,2.9996750000000003,13.8310623125,2.0353617558497423,9.057625,19.474312499999993
381,32.455,0,35.7,0.013285384299999998,1.4675904861711295e-05,0.01324,0.0133336,1.0,0.0,1,1,0.048484244,0.0030546312668575893,0.040495,0.057161,2.25428440625,0.29396060696372805,1.4632187500000005,2.9996750000000003,13.805542375000002,2.071111263985091,8.797187499999998,21.427437499999993
382,32.775,0,35.7,0.013300507199999999,1.1866946876092478e-05,0.013266,0.0133297,1.0,0.0,1,1,0.048515495,0.0030981583484345986,0.040495,0.057161,2.25069063125,0.294922130851677,1.4632187500000005,2.8955062500000004,13.694344375,2.0180596894606886,7.1045,19.474312499999993
383,33.009,0,35.7,0.013302219300000001,1.2732149759958084e-05,0.0132673,0.0133427,1.0,0.0,1,1,0.048557178,0.0031808509041317858,0.040495,0.055078,2.24480528125,0.29598134544106086,1.5413437500000002,2.97363125,13.6906983125,2.007250307015046,8.276375000000002,21.94825
384,33.139,0,35.6,0.0132986157,1.3298630136596803e-05,0.0132595,0.0133323,1.0,0.0,1,1,0.048528009,0.003193228066536901,0.040495,0.057161,2.2242843875,0.2875976714426224,1.4371750000000003,2.9475937499999993,13.667390625,2.0338798026143095,7.495125000000005,21.557624999999998
385,33.294,0,35.6,0.0133040965,1.366917545977081e-05,0.0132686,0.0133492,1.0,0.0,1,1,0.048690503,0.0031344880752669957,0.040495,0.057161,2.2398312000000002,0.2911899317665104,1.4632187500000005,2.9996750000000003,13.698771625,2.075544056463611,6.844062499999998,20.906562500000003
386,33.771,0,35.6,0.0132902788,1.2375359815375077e-05,0.0132452,0.0133258,1.0,0.0,1,1,0.048638408,0.0032185759816316284,0.040495,0.057161,2.22938855625,0.29793961556245174,1.4632187500000005,2.9215500000000008,13.601895625000001,2.1065037055779587,7.495125000000005,21.167000000000005
387,33.441,0,35.6,0.0133102286,1.4441561620545066e-05,0.0132725,0.0133505,1.0,0.0,1,1,0.04867592900000001,0.0030588200421010387,0.042578,0.055078,2.2367322875,0.2828714527995421,1.5413437500000002,3.05175625,13.6431723125,1.998737241565314,7.364937500000002,20.385749999999994
388,33.335,0,35.6,0.013329034400000002,2.0557183091075483e-05,0.0132712,0.0133752,1.0,0.0,1,1,0.048755111,0.0031206985597264916,0.038411,0.055078,2.2166020625000002,0.2894810695719354,1.5413437500000002,2.97363125,13.54121875,2.032115941960574,7.234687500000003,19.604499999999998
389,33.673,0,35.6,0.0133327862,1.1929731328072725e-05,0.0132959,0.0133635,1.0,0.0,1,1,0.048680079,0.0031964042323772194,0.040495,0.057161,2.21686253125,0.3000181287792622,1.41113125,2.9996750000000003,13.565958750000002,2.0551178858165593,8.276375000000002,20.125312500000007
390,33.099,0,35.6,0.013329350299999999,1.133497419097197e-05,0.0132946,0.0133609,1.0,0.0,1,1,0.048532158,0.0031373896326462223,0.042578,0.055078,2.2099615375,0.2929605225004917,1.4892562499999997,2.9215500000000008,13.5263749375,2.017765556983569,8.536812500000005,21.297187499999996
391,33.182,0,35.6,0.013340228700000002,1.2608069888369086e-05,0.0133076,0.0133817,1.0,0.0,1,1,0.048534256,0.003066931481540466,0.042578,0.057161,2.20475315,0.2936911918595087,1.4632187500000005,2.86946875,13.5184324375,2.0503984465681824,7.495125000000005,21.557624999999998
392,33.132,0,35.6,0.0133467534,1.2565565981681829e-05,0.0133128,0.0133856,1.0,0.0,1,1,0.048584253,0.003103642570430912,0.038411,0.057161,2.2004823625,0.2952627254867897,1.4371750000000003,2.8955062500000004,13.4100991875,2.0635735266863513,7.885749999999997,20.776374999999998
393,33.452,0,35.6,0.013358187300000001,1.204154262169092e-05,0.0133284,0.0134037,1.0,0.0,1,1,0.048534261,0.003073994774374055,0.040495,0.059245,2.2062374499999997,0.28546118756238775,1.41113125,3.05175625,13.454760562499999,2.0008886889548982,8.0159375,19.604499999999998
394,33.762,0,35.6,0.0133479338,1.0791356613512504e-05,0.0133193,0.0133882,1.0,0.0,1,1,0.048673837000000005,0.003105892110236767,0.040495,0.055078,2.1961854187500003,0.2959721891849669,1.4632187500000005,2.9475937499999993,13.4039778125,2.0907729907775128,7.755562499999994,20.906562500000003
395,33.763,0,35.6,0.0133356709,1.29993077965713e-05,0.0132972,0.0133752,1.0,0.0,1,1,0.048515499,0.003124676452690582,0.040495,0.057161,2.1857427499999997,0.2931347684934408,1.3850937499999993,2.8955062500000004,13.418692437500003,2.0045323283366407,8.666999999999994,21.036812500000003
396,33.723,0,35.5,0.0133353069,1.0638499066597668e-05,0.0133011,0.0133648,1.0,0.0,1,1,0.048505085,0.003151967796119592,0.040495,0.055078,2.1749354687499998,0.2896286679096733,1.3590500000000005,2.8955062500000004,13.323510500000001,2.042989985558636,8.276375000000002,19.8649375
397,33.712,0,35.5,0.0133377704,1.0942319856410704e-05,0.0133011,0.0133713,1.0,0.0,1,1,0.048461327,0.0031643809110268313,0.040495,0.057161,2.17319065,0.29173389638504366,1.41113125,2.8955062500000004,13.351896,2.0629765090506815,8.0159375,20.776374999999998
398,34.214,0,35.5,0.013339349899999998,1.1578473992284131e-05,0.013305,0.0133713,1.0,0.0,1,1,0.04833006299999999,0.003213964615398091,0.040495,0.055078,2.169570675,0.2905748400656619,1.3850937499999993,2.8434249999999994,13.285359312499999,2.069980795408347,7.625312499999995,20.255562500000003
399,34.077,0,35.5,0.0133479312,1.0538135819963615e-05,0.013318,0.0133752,1.0,0.0,1,1,0.04854884300000001,0.0031111308783705965,0.040495,0.055078,2.1704561750000004,0.2922555288294828,1.4371750000000003,2.8434249999999994,13.266479437500003,2.0037059967883177,7.1045,21.557624999999998
400,33.924,0,35.5,0.0133441963,1.1637011485342793e-05,0.0132985,0.0133778,1.0,0.0,1,1,0.04845090900000001,0.0031843525365007875,0.040495,0.057161,2.1799354125,0.28150011064082836,1.4371750000000003,2.8434249999999994,13.217390374999999,2.0002649527346645,8.0159375,21.036812500000003
401,33.852,0,35.5,0.013300576100000001,1.8503461805564928e-05,0.0132504,0.0133635,1.0,0.0,1,1,0.048636341,0.0031606236585077635,0.040495,0.057161,2.1706125875000004,0.2952131538763694,1.4371750000000003,2.8173812500000004,13.171556562500001,2.0309119653995413,7.364937500000002,20.125312500000007
402,34.535,0,35.5,0.013297483399999999,1.2604669945698723e-05,0.0132647,0.0133271,1.0,0.0,1,1,0.048542599,0.0031514547736242386,0.040495,0.057161,2.1608468875,0.29700348243907404,1.4371750000000003,2.8173812500000004,13.2163489375,2.057429967487038,8.0159375,21.167000000000005
403,33.796,0,35.5,0.013308470999999999,1.3299775148475251e-05,0.0132712,0.013357,1.0,0.0,1,1,0.04852592,0.003170510252246474,0.040495,0.055078,2.1641802374999997,0.28707332619293435,1.4892562499999997,2.9475937499999993,13.150853062500001,2.0572254013064453,7.364937500000002,20.125312500000007
404,34.144,0,35.5,0.0133251617,2.186799083386491e-05,0.0132816,0.0133843,1.0,0.0,1,1,0.048492575,0.0032242089706430318,0.040495,0.055078,2.1531904812500002,0.2904830759592189,1.4632187500000005,2.9996750000000003,13.1416093125,2.0930915229892286,7.625312499999995,20.125312500000007
